User ID,Time (UTC),Survey Completion,Publisher Category,Gender,Age,Geography,Weight,Question #1 Answer 1: Genetic engineering,Question #1 Answer 2: Brain implants,Question #1 Answer 3: Synthetic materials,Question #1 Answer 4: Artificial intelligence,Question #1 Answer 5: Quantum computing,Question #1 Answer 6: Nuclear power,Question #1 Answer: None of the above,Question #2 Answer 1: New vaccine development,Question #2 Answer 2: Military drones,Question #2 Answer 3: Self-driving cars,Question #2 Answer 4: Satellite internet service,Question #2 Answer 5: Robotics,Question #2 Answer 6: Facial recognition algorithms,Question #2 Answer: None of the above,Question #3 Answer 1: Genetic engineering,Question #3 Answer 2: Brain implants,Question #3 Answer 3: Synthetic materials,Question #3 Answer 4: Artificial intelligence,Question #3 Answer 5: Quantum computing,Question #3 Answer 6: Nuclear power,Question #3 Answer: None of the above,Question #4 Answer 1: New vaccine development,Question #4 Answer 2: Military drones,Question #4 Answer 3: Self-driving cars,Question #4 Answer 4: Satellite internet service,Question #4 Answer 5: Robotics,Question #4 Answer 6: Facial recognition algorithms,Question #4 Answer: None of the above,Question #5 Answer,Question #6 Answer,Question #7 Answer,Question #8 Answer,Question #9 Answer,Question #10 Synonym Group,Question #10 Raw Response,Response Time #1 (ms),Response Time #2 (ms),Response Time #3 (ms),Response Time #4 (ms),Response Time #5 (ms),Response Time #6 (ms),Response Time #7 (ms),Response Time #8 (ms),Response Time #9 (ms),Response Time #10 (ms),Region,State,Q1_Score,Q2_Score,Q3_Score,Q4_Score,Q5_Score,Q6_Score,Q7_Score,Q8_Score,Q9_Score,Q10_Score,Total_Score
1014085853,2020-12-24 02:00:00,Complete,Mobile App,Male,25-34,US-NORTHEAST-MA,0.3617846,,,,,,,None of the above,,,,,,Facial recognition algorithms,,Genetic engineering,Brain implants,,Artificial intelligence,,,,,,Self-driving cars,Satellite internet service,,Facial recognition algorithms,,3,2,4,6,2,Playstation,Playstation,8975,6643,12799,7083,9555,1678,2328,5335,4940,46649,NORTHEAST,MA,0.0,1.6666666666666667,5.0,5.0,3.3333333333333335,1.6666666666666667,5.0,1.6666666666666667,1.6666666666666667,10.0,35.0
1016289728,2020-12-23 19:00:00,Complete,Mobile App,Male,25-34,US-MIDWEST-OH,0.6795273,,,,,,,None of the above,,Military drones,,,,Facial recognition algorithms,,Genetic engineering,,Synthetic materials,Artificial intelligence,Quantum computing,Nuclear power,,New vaccine development,Military drones,Self-driving cars,Satellite internet service,Robotics,Facial recognition algorithms,,4,1,7,6,2,None come to mind,None come to mind,41066,20830,16459,17449,7885,2916,5729,8975,10384,16769,MIDWEST,OH,0.0,3.3333333333333335,1.666666666666666,0.0,5.0,0.0,10.0,1.6666666666666667,1.6666666666666667,0.0,23.333333333333336
1080363023,2020-12-24 21:00:00,Complete,Mobile App,Male,65+,US-WEST-HI,1.5560602,Genetic engineering,Brain implants,,,,Nuclear power,,,,Self-driving cars,,Robotics,,,,,,,Quantum computing,Nuclear power,,New vaccine development,Military drones,Self-driving cars,Satellite internet service,Robotics,Facial recognition algorithms,,4,4,5,4,4,Cloning,Cloning,20910,16047,20569,14591,11241,10407,4778,11291,9893,35440,WEST,HI,5.0,3.3333333333333335,6.666666666666666,0.0,5.0,5.0,6.666666666666667,5.0,5.0,10.0,51.66666666666667
1082007362,2020-12-23 17:00:00,Complete,Mobile App,Male,65+,US-SOUTH-VA,3.1286963,Genetic engineering,Brain implants,Synthetic materials,,,,,New vaccine development,Military drones,,,Robotics,,,Genetic engineering,Brain implants,,Artificial intelligence,,,,,Military drones,,,Robotics,,,5,4,3,6,3,Voting machines,Voting machines,19697,15020,58181,16540,6605,4197,4143,15240,10201,49128,SOUTH,VA,5.0,5.0,5.0,6.666666666666666,6.666666666666667,5.0,3.3333333333333335,1.6666666666666667,3.3333333333333335,10.0,51.666666666666664
1084434225,2020-12-24 05:00:00,Complete,Mobile App,Male,35-44,US-MIDWEST-MI,0.4620343,Genetic engineering,Brain implants,,Artificial intelligence,,,,,Military drones,,,Robotics,Facial recognition algorithms,,,,,Artificial intelligence,Quantum computing,,,,,Self-driving cars,,,Facial recognition algorithms,,6,3,7,4,4,Job automation,Job automation,18334,14843,21305,6526,6449,2722,2165,7069,4281,32351,MIDWEST,MI,5.0,5.0,6.666666666666666,6.666666666666666,8.333333333333334,3.3333333333333335,10.0,5.0,5.0,10.0,65.0
1089290916,2020-12-23 16:00:00,Complete,Mobile App,Female,55-64,US-SOUTH-OK,4.2403845,,,,,,Nuclear power,,,,,,,,None of the above,,,,,,,None of the above,,,,,,,None of the above,1,1,1,6,1,,Unknown,38853,16103,13241,9678,5590,2083,1855,11669,8795,9923,SOUTH,OK,1.6666666666666667,0.0,10.0,10.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,23.333333333333332
1121033499,2020-12-24 11:00:00,Complete,Mobile App,Male,25-34,US-MIDWEST-MO,0.6795273,,,,,,,None of the above,,,,,,,None of the above,,,,,,,None of the above,New vaccine development,,,,,,,3,1,3,5,3,Artificial intelligence,Artificial intelligence,62108,13340,11434,11510,9005,4178,5021,7988,5784,20012,MIDWEST,MO,0.0,0.0,10.0,8.333333333333334,3.3333333333333335,0.0,3.3333333333333335,3.3333333333333335,3.3333333333333335,10.0,41.666666666666664
1146360104,2020-12-23 17:00:00,Complete,Mobile App,Male,25-34,US-WEST-NM,0.5156557,,,,,,,None of the above,,,Self-driving cars,,,,,Genetic engineering,,Synthetic materials,Artificial intelligence,,Nuclear power,,,,Self-driving cars,,,,,4,6,3,5,3,Internet censorship,Internet censorship,64737,12764,37311,8321,4234,2623,2858,27603,5436,76205,WEST,NM,0.0,1.6666666666666667,3.333333333333333,8.333333333333334,5.0,8.333333333333334,3.3333333333333335,3.3333333333333335,3.3333333333333335,10.0,46.66666666666667
114770109,2020-12-23 20:00:00,Complete,Mobile App,Male,18-24,US-SOUTH-TX,0.6508954,Genetic engineering,Brain implants,,,,Nuclear power,,New vaccine development,,Self-driving cars,Satellite internet service,,Facial recognition algorithms,,,Brain implants,,Artificial intelligence,Quantum computing,Nuclear power,,New vaccine development,,,,Robotics,,,7,6,4,6,7,Cable company,Cable company,18794,14560,6200,3970,3292,5005,1636,1510,1260,19116,SOUTH,TX,5.0,6.666666666666667,3.333333333333333,6.666666666666666,10.0,8.333333333333334,5.0,1.6666666666666667,10.0,10.0,66.66666666666666
1150160031,2020-12-23 20:00:00,Complete,Mobile App,Male,25-34,US-NORTHEAST-NY,0.3617846,Genetic engineering,Brain implants,,Artificial intelligence,,,,New vaccine development,,Self-driving cars,,Robotics,Facial recognition algorithms,,,,Synthetic materials,Artificial intelligence,Quantum computing,Nuclear power,,New vaccine development,,Self-driving cars,,,Facial recognition algorithms,,7,7,7,3,4,Genetically modified food.,Genetically modified food.,39467,11177,14382,12357,3901,2094,1705,16925,7612,27910,NORTHEAST,NY,5.0,6.666666666666667,3.333333333333333,5.0,10.0,10.0,10.0,6.666666666666667,5.0,10.0,71.66666666666666
